"id","code","name","calories","protein","carbohydrates","fats","total_sugars","cholesterol","sodium","dietary_fiber","iron","calcium"
880,24153220,"בשר עוף, ירך, ללא עצם, מבושל, נאכל ללא עור",184,24.20000076,0,9.159999847,0,100,434,0,1.309999943,11
881,24153230,"בשר עוף, ירך, בשר ועור, לא מבושל",221,16.52000046,0.25,16.61000061,0,98,350,0,0.680000007,7
882,24153250,"בשר עוף, ירך, עם עצמות ועור, לא מבושל",154.6999969,11.56400013,0.200000003,11.62699986,0,68.59999847,350,0,0.476000011,4.900000095
883,24153260,"בשר עוף, ירך, בשר בלבד, לא מבושל",121,19.65999985,0,4.119999886,0,94,350,0,0.810000002,7
884,24153268,"בשר עוף, ירך, מטוגן בשמן סויה ללא עור",206.4625549,28.07608795,0,9.691915512,0,134.2396851,695.06073,0,1.045489192,9.679538727
885,24154210,"בשר עוף, ירך, ללא עצם, מטוגן, ללא ציפוי, נאכל עם עור",259,25.90999985,0.270000011,16.62000084,0,144,584,0,0.920000017,11
886,24154220,"בשר עוף, ירך, ללא עצם, מטוגן, ללא ציפוי, נאכל ללא עור",212,27.94000053,0,10.59000015,0,132,547,0,0.970000029,10
887,24154228,"בשר עוף, עם ירך, עם עצם,נאכל עם עור, מטוגן בשמן סויה",273.717926,17.96902275,0.271928281,21.83765602,0,106.5958862,529.4001465,0,0.669480205,7.37251997
888,24154238,"בשר עוף, ירך, עם עור, מטוגן בשמן תירס",263.7092896,17.19209671,0.260170966,21.03222084,0,101.9870148,506.5105286,0,0.638730109,7.053754807
889,24158229,"בשר עוף, מעושן, הוד חפר, מילי",158,17.20000076,0.699999988,9.699999809,0.7,50.90000153,915.7999878,0,1.501000047,119.3330002
891,24161110,"בשר עוף, כנף, ללא עצם, בגריל, נאכל עם עור",290,26.89999962,0,19.5,0,141,375,0,1.01699996,13.38300037
892,24161120,"בשר עוף, כנף, ללא עצם, בגריל, נאכל ללא עור",211,30.10000038,0,9.100000381,0,84,375,0,1.062999964,22.77400017
893,24162110,"בשר עוף, כנף, ללא עצם, צלוי, נאכל עם עור",252,23.59000015,0,16.72999954,0,140,420,0,0.839999974,18
894,24162120,"בשר עוף, כנף, ללא עצם, ללא עור, צלוי, נאכל בלי עור",201,30.20999908,0,8.06000042,0,84,414,0,1.149999976,16
895,24163110,"בשר עוף, כנף, ללא עצם, מבושל, נאכל עם עור",247,22.59000015,0,16.68000031,0,69,389,0,1.120000005,12
896,24163120,"בשר עוף, כנף, ללא עצם, מבושל, נאכל ללא עור",179,26.95000076,0,7.119999886,0,73,395,0,1.110000014,13
897,24163130,"בשר עוף, כנף, בשר ועור, לא מבושל",191,17.52000046,0,13.15999985,0,111,375,0,0.460000008,11
898,24163200,"בשר עוף, כנף, עם עצמות ועור,לא מבושל",103.1399994,9.460800171,0,6.93900013,0,59.93999863,375,0,0.248400003,5.940000057
899,24163220,"בשר עוף, כנף, בשר בלבד, לא מבושל",126,21.96999931,0,3.539999962,0,57,375,0,0.879999995,13
900,24164118,"בשר עוף, כנף, עם עור, מטוגן בשמן קנולה",371.3451843,31.69369698,0,26.20798111,0,96.80677795,763.2751465,0,1.573208332,16.97064972
901,24164128,"בשר עוף, כנפיים, עם ציפוי, מטוגנים בשמן סויה",317.533844,23.0242424,12.17172527,19.00263023,0.396016836,171.0653687,386.14151,0.789045274,0.930126667,21.61600304
903,24165119,"בשר עוף, כנפיים, בתיבול גריל, מאמא עוף",172,19,2.599999905,9.5,0.188800007,90,620,0.193000004,0.499740005,12.48200035
905,24170430,"בשר עוף, קורקבנים לא מבושלים",94,17.7,0,2.1,0,240,250,0,2.496,11.025
906,24172210,"בשר עוף, גב, צלוי, נאכל עם עור",300,25.95000076,0,20.96999931,0,88,350,0,1.419999957,21
907,24172220,"בשר עוף, גב, צלוי, נאכל ללא עור",239,28.19000053,0,13.15999985,0,90,350,0,1.389999986,24
908,24172229,"קציצות בשר עוף, לטיגון או לגריל, עוף העמק",244,12.5,8,18,2.007,70,900,1.5,1.447,40.59
910,24172249,"קציצות עוף אמיתיות, לחימום, עוף טוב",186,15,6,10,0.8,35,410,6,1.588661671,33.75110245
911,24173220,"בשר עוף, גב, מבושל, נאכל ללא עור",209,25.30999947,0,11.18999958,0,85,350,0,1.269999981,21
917,24198440,"בשר עוף, עור, צלוי",450,20.19,0,40.34,0,82,387,0,1.5,14
918,24198500,"בשר עוף, כפות רגליים, מורתחות",215,19.39999962,0.200000003,14.60000038,0,84,67,0,0.910000026,88
922,24198688,"סטייק בשר עוף, צלוי, מבשר מעובד, ללא תוספת שומן בבישול",115.2941208,15.29411793,0,10.11764717,0,61.17647171,489.4117737,0,0.878823519,7.242352962
923,24198689,"בשר עוף, שווארמה פרגיות אמיתית, טיבון ויל",130,18,3,5,0.224000007,55,500,0.252000004,0.796629965,12.07600021
924,24198698,"סטייק בשר עוף, פרגיות,  צלוי, מבשר בלבד, עם מלח",142.3529358,23.1294117,0,4.847058773,0,110.5882339,329.4117737,0,0.857647061,7.823529243
926,24198709,"בשר עוף, טחון, 100% בשר, טיבון ויל",134,22.6,0.1,4.8,0,50,386,"",1.05,12.58
927,24198719,"בשר עוף, קציצות עוף הודו, מוכן לאכילה, מאמא עוף",188,13,12.5,9.5,0.544158399,35,590,1.030099034,0.552986324,9.476673126
928,24198720,"בשר עוף, טחון, צלוי",237,27.06999969,0,13.48999977,0,87,404,0,1.25,15
929,24198729,"בשר עוף, מוצר עוף טחון עם חלבון צמחי, לא מבושל, טיבון ויל",148,17,2,8,0,50,400,1.09375,1.171833277,24.84583282
930,24198739,"בשר עוף, טחון, עם חלבון צמחי, מבושל",155.5599976,17.78000069,0.889999986,8.890000343,0,75.55999756,217.7799988,0.920000017,1.200000048,6.639999866
932,24198749,"שניצל עוף, טבעות עוף, שניצלונים, נאגטס, עוף טוב",211,13,12,11,0.703524232,25,540,1.147577047,0.580725193,9.898898125
933,24198759,"בשר עוף, קבב, המבורגר, צלוי, עוף העמק",251,18.8,7.05,16.4,0,65,785,1.127,2.583,77.61
937,24199009,"בשר עוף, פילה עוף אמיתי/בשומשום, מאמא עוף",214,15,14,9,0,30,500,0.689,0.56,19.798
938,24199019,"שניצל עוף אמיתי בציפוי ביתי/פריך, מאמא עוף",219,14,16,11,1,30,400,6,0.781704545,9.350214958
939,24199039,"בשר עוף, רצועות עוף בציפוי שומשום, עוף טוב",209,16,16,9,0,30,400,0.76,0.617,21.846
940,24199049,"בשר עוף, כוכבי עוף/נגיסי עוף, מאמא עוף",212.75,14.75,14.5,11.375,"",33.75,350,"",0.707,12.69
941,24201010,"בשר הודו לבן, מבושל, לפנ אם נאכל עם עור",139,28.80999947,0,2.059999943,0,76,468,0,0.649999976,10
942,24201018,"שניצל הודו, בבלילה, מטוגן בשמן זית",214.0638275,30.85712433,13.07188129,2.983536482,0.397052974,115.6747208,422.5083313,0.819853783,1.271605492,25.22495079
943,24201020,"בשר הודו לבן, מבושל, נאכל ללא עור",139,28.81,0,2.06,0,76,468,0,0.65,10
944,24201029,"בשר הודו, חזה, לבן, מבושל",108,24.79999924,0,1,0,112.1999969,264,0,0.583999991,7.407999992
945,24201030,"בשר הודו לבן, מבושל, נאכל עם עור",169,28.28000069,0.029999999,5.550000191,0,84,469,0,0.730000019,12
946,24201040,"בשר הודו, חזה, בשר בלבד, לא מבושל",111,24.60000038,0,0.600000024,0,62,250,0,0.754999995,10
948,24201058,"שניצל הודו, בבלילה, מטוגן ללא שמן",207.9752502,31.11845779,13.18258858,2.11496973,0.400415659,116.6543808,452.0511475,0.826797247,1.277590513,25.44573402
949,24201068,"שניצל הודו, בבלילה, מטוגן בשמן סויה",214.0638275,30.85712433,13.07188129,2.983536482,0.397052974,115.6747208,422.4906006,0.819853783,1.267085195,25.21608734
950,24201069,"שניצל אמיתי מבשר הודו, עוף טוב",217,15,9.5,12,3.130800009,21,450,1.35679996,1.346111417,22.61128044
951,24201078,"שניצל הודו, בבלילה, מטוגן בשמן תירס",214.2056274,30.85712433,13.07188129,2.983536482,0.397052974,115.6747208,422.4906006,0.819853783,1.266641974,25.21608734
953,24201088,"שניצל הודו ,בבלילה, ללא פירורי לחם, מטוגן בשמן קנולה",187.6219177,32.01013947,5.403171062,3.054215908,0.070117705,125.3999557,430.9872742,0.194571227,1.186968565,24.47754097
954,24201089,"שניצל עוף, בציפוי שומשום/עדין,רצועוף, אצבעות, מאמא עוף",261,14,22,13,"",25,450,"","",""
955,24201098,"שניצל הודו, בבלילה, מטוגן בשמן קנולה",213.9642639,30.84277344,13.06580162,2.982148886,0.396868318,115.6209183,456.3518066,0.819472492,1.275306225,24.61208153
956,24201099,"שניצל אמיתי, כולל מעודן, עוף טוב",205,15,17,8,1.6,45,430,0.9,0.617,21.846
959,24201109,"שניצל דינוזאור/שניצל דובונים/חיות הקוטב או שניצלונים בציפוי מעודן",214,11,19.5,9,0.19233872,18.5,380,0.585483909,0.402932853,6.104113102
960,24201110,"בשר הודו לבן, צלוי, לפנ אם נאכל עם עור",169,28.28000069,0.029999999,5.550000191,0,84,469,0,0.730000019,12
961,24201118,"בשר הודו, חזה, מוקפץ עם פלפל ירוק בשמן קנולה",89.13078308,13.69752407,2.058507681,2.326194286,1.387836337,33.16394806,367.1323853,0.82599628,0.549531937,11.49398232
962,24201119,"שניצל הודו מצופה שומשום, חטיפים, עוף טוב",230,11,17,12,"",17,490,1.075,1.116,14.66
963,24201120,"בשר הודו לבן, צלוי, נאכל ללא עור",139,28.80999947,0,2.059999943,0,76,468,0,0.649999976,10
964,24201128,"בשר הודו, חזה מטוגן בשמן זית",129.5217285,26.98552132,0,1.535761356,0,68.01229095,375.765686,0,0.793165863,14.3747263
966,24201130,"בשר הודו לבן, צלוי, נאכל עם עור",169,28.28,0.03,5.55,0,84,469,0,0.73,12
967,24201138,"בשר הודו, חזה, צלוי עם שמן סויה",129.3514557,26.95004463,0,1.533742428,0,67.92287445,431.8682556,0,0.788135409,14.38212109
969,24201148,"בשר הודו, חזה, מטוגן בשמן סויה",114.7424545,22.07584381,1.587708712,1.441740751,0.881136775,55.06216812,373.8756714,0.353285968,0.682833016,16.45293045
971,24201150,"בשר הודו, חזה, בשר ועור, לא מבושל",157,21.89999962,0,7,0,65,250,0,1.200999975,13.00599957
972,24201158,"בשר הודו אדום, כהה, מטוגן בשמן זית",132.2649078,22.96421242,0,3.920719147,0,90.73664093,525.6287842,0,1.067992687,15.51159763
975,24201169,"שניצלונים  מבשר הודו, עוף טוב",210,10,17.75,11,0,15,450,0.601,0.845,16
977,24201189,"שניצל עוף ותירס, מאמא עוף",201,9,22,9,2.3,15,260,1.799999952,0.665936351,6.536835194
979,24201209,"שניצלוני /נגיסי/כוכבי/טבעות עוף, מאמא עוף",233,11,21,12,4,25,500,0.76,0.617,21.846
981,24201220,"בשר הודו אדום, צלוי, נאכל ללא עור",167,26.94000053,0,5.980000019,0,119,459,0,1.299999952,17
982,24201228,"שווארמה ביתית, מבשר הודו כהה, ללא תוספת שמן בבישול",153.7214813,23.32693672,2.226487398,5.149925232,1.205374241,101.514183,422.1326599,0.358285338,1.115653634,24.53401566
983,24201229,"בשר הודו אדום, צלוי, שווארמה, הוד חפר",165,27.39999962,0,6.199999809,0,73,544,0,1.452999949,17.03700066
984,24201238,"שווארמה ביתית, מבשר בקר ללא תוספת שומן בבישול",117.8929443,14.42098522,3.079547882,5.166986465,1.205374241,63.72360611,382.2520752,0.358285338,1.529387951,8.221113205
986,24201240,"בשר הודו אדום, בשר בלבד, לא מבושל",111,20.5,0,2.700000048,0,81,350,0,0.996999979,10.54699993
987,24201248,"בשר הודו, ירך, מטוגן בשמן זית",177.2670135,21.5751667,0,9.588962555,0,93.38504791,503.7597656,0,1.837835789,24.59615517
988,24201249,"שניצל עוף, בציפוי מעודן, מופחת נתרן, עוף טוב",181.5,16,7.5,8.5,0,25,280,0.910344839,0.563033283,7.272183895
989,24201250,"בשר הודו, רגל, בשר ועור, לא מבושל",118,20.10000038,0,3.599999905,0,87,350,0,1.769000053,17.48699951
990,24201260,"בשר הודו, ירך, בשר עם עצמות ועור, לא מבושל",108,14.65499973,0,5.039999962,"",53.25,350,0,1.289999962,12.75
991,24201270,"בשר הודו, ירך, צלוי, עם עצמות ועור",160.1600037,21.4598999,0,7.561399937,0,65.44999695,350,0,1.771000028,24.63999939
995,24201320,"בשר הודו, לבן או אדום, צלוי, נאכל ללא עור",151,27.98999977,0,3.75999999,0,94,464,0,0.939999998,13
997,24201330,"בשר הודו, לבן או אדום, צלוי, נאכל עם עור",183,27.47999954,0.039999999,7.539999962,0,102,466,0,0.99000001,14
998,24201339,"בשר הודו, שווארמה אמיתית, מאמא עוף",141,24,5,8,0,80,800,0,0.540000021,6.869999886
999,24201408,"בשר הודו, חזה, מבושל ברסק עגבניות ושמן סויה",137.6038208,21.14478111,2.90673399,3.995510578,1.927048206,52.18855286,430.6992188,0.359147042,1.07276094,14.71156025
1000,24201410,"בשר הודו, לבן או אדום, מבושל, נאכל ללא עור",154,30.87999916,0,2.940000057,0.06,89,564,0,0.930000007,12
1001,24201418,"בשר הודו, מבושל עם בצל, ללא תוספת שומן בבישול",147.9558258,28.11854744,1.803921461,2.689835548,1.030696392,80.23439026,632.9186401,0.290286213,0.888911426,15.43385124
1002,24201510,"בשר הודו, מעושן, נאכל עם עור",208,28.10000038,0,9.699999809,0,82,996,0,1.789999962,26
1004,24201528,"מעורב ירושלמי מחזה הודו,לבבות ובצל מטוגן בשמן סויה",196.3496399,32.10910034,3.153495789,5.134239197,1.679042339,104.2869415,731.6204834,0.673200965,1.874035835,25.33880997
1005,24201529,"בשר הודו, חזה, אפוי, עוף טוב",105,16,1.299999952,4,0,112.1999969,800,0,0.61500001,7.796000004
1006,24201538,"בשר הודו, שיפודים ברוטב סויה ושמן זית",140.4411011,21.21917534,1.56061542,4.724386215,0.980943859,52.12420273,612.8937378,0.278696358,0.754665971,17.06996155
1008,24201548,"בשר הודו, שיפודים ברוטב סויה ושמן סויה",140.4411011,21.21917534,1.56061542,4.724386215,0.980943859,52.12420273,612.8096924,0.278696358,0.733227789,17.02792549
1009,24201549,"בשר הודו, חזה מעושן, דל שומן, זוגלובק, עוף טוב",100,20,1.5,1.5,0.3,29,600,0,1.483999968,15.14099979
1010,24201559,"בשר הודו, חזה מעושן, צלוי, זוגלובק,יחיעם,עוף טוב",115,20,2,3,0.9,60,600,0,0.824999988,9.899999619
1012,24202010,"בשר הודו, שוק, מבושל, נאכל ללא עור",144,28.52000046,0,3.380000114,0,88,455,0,0.829999983,11
1013,24202020,"בשר הודו, שוק, מבושל, נאכל עם עור",203,26.86,0,10.07,0,93,443,0,1.87,27
1014,24202070,"בשר הודו, שוק, צלוי, נאכל עם עור",203,26.86000061,0,10.06999969,0,93,443,0,1.870000005,27
1015,24202450,"בשר הודו, ירך, מבושל, לפנ אם נאכל עם עור",182,24.36,0.27,9.26,0,112,458,0,1.35,8
1016,24202500,"בשר הודו, ירך, מבושל, נאכל ללא עור",161,26.94000053,0,5.980000019,0,119,459,0,1.299999952,17
1017,24202600,"בשר הודו, גרון, בשר בלבד, מבושל",161,22.29000092,0,7.300000191,0,127,567,0,1.169999957,58
1020,24203020,"בשר הודו, כנף, מבושל, נאכל עם עור",202,26.87,0,9.97,0,79,443,0,1.16,21
1021,24203110,"בשר הודו, כנף, בשר בלבד, לא מבושל",106,22.5,0,1.100000024,0,81,375,0,0.689999998,10.39900017
1022,24204000,"בשר הודו, לבן או אדום, רולדה, מבושל",155,21.31999969,3.069999933,5.78000021,0,53,680,0,1.629999995,5
1025,24204029,"בשר הודו, מעובד,נתח פילה, עוף טוב",120,22,1,3,0,40,450,0,1.279999971,22.22999954
1026,24207009,"בשר הודו, טחון, מבושל, טירת צבי, בלדי",210,22,0,13.60000038,0,105.5,259,0,1.222000003,22.50600052
1028,24207029,"בשר הודו, מוצר הודו טחון עם חלבון צמחי, לא מבושל, טיבון ויל",148,17,2,8,0,50,500,1.842105269,1.626810431,33.73915863
1030,24207049,"בשר הודו, טחון, 100% בשר, לא מבושל",240,15,0,20,0,191.3000031,300,0,0.832000017,14.49600029
1038,24301010,"בשר ברווז, צלוי, נאכל עם עור",336,18.90999985,0,28.22999954,0,84,221,0,2.690000057,11
1039,24301018,"בשר ברווז, צלוי, ברוטב תפוז",352.0323181,19.57243156,1.266545415,29.12781143,0.636767685,86.58343506,477.6282959,0.017104378,2.788660049,12.21144772
